pbp_id,date,tny_name,tour,draw,server1,server2,winner,pbp,score_pbp,adf_flag,wh_minutes,date_dt,year,p1_n,p2_n,winner_n,loser_n,score_n,match_key_local,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score_atp,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,pressure_level,_merge,match_id,rank_gap_abs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7602037,13 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Grigor Dimitrov,Fabio Fognini,2,SSSS;SSSS;SRSSS;RSRSSRSS;RSSSRRRR;SSAS;RSSSS;RRRSASSRRD;RSSRSRSS;SASRRS;SSRSS;DRSSSS;S/RS/RS/SA/SR/SR/SS/SR/RS/SS/R.SSSS;SSSS;SSRSRS;SDSSA;DSRDSSRSRR;RRSSRSRR;RSSRSS;SRSSS;RSRSRSSRRR;RRRASASS.RSRSSS;SSSRRRRR;RSSRAS;SRRRSR;SSSS;SRRSRR,7-6(9) 4-6 6-0,1,137,2015-05-13,2015,grigor dimitrov,fabio fognini,fabio fognini,grigor dimitrov,7-6(9) 4-6 6-0,9346,2015-416,Rome Masters,Clay,56.0,M,20150510.0,38.0,104926.0,,,Fabio Fognini,R,178.0,ITA,27.9,105777.0,10.0,,Grigor Dimitrov,R,191.0,BUL,23.9,7-6(9) 4-6 6-0,3.0,R32,138.0,5.0,4.0,100.0,64.0,44.0,20.0,14.0,7.0,10.0,3.0,1.0,95.0,64.0,46.0,11.0,14.0,5.0,10.0,31.0,1215.0,11.0,3075.0,medium_high,both,7602037,20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7606496,13 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Roberto Bautista Agut,Thomaz Bellucci,2,SSRSRS;RSRRSR;SSSRS;SSRRRR;SSSS;RSSSRS;SSSS.SARSS;RRSRR;SASS;RSSSS;SSSS;RASRRSRR;SSAS.SSSS;SSRAS;SSRSS;RRSSSRSS;RRSRR;RRSSSA;SSRSRDRSSS;ARSSS;RSSSS;RSSRSRRSRSSS,1-6 6-1 6-4,1,98,2015-05-13,2015,roberto bautista agut,thomaz bellucci,thomaz bellucci,roberto bautista agut,1-6 6-1 6-4,9347,2015-416,Rome Masters,Clay,56.0,M,20150510.0,26.0,105064.0,,Q,Thomaz Bellucci,L,188.0,BRA,27.3,105138.0,14.0,,Roberto Bautista Agut,R,183.0,ESP,27.0,1-6 6-1 6-4,3.0,R32,98.0,6.0,0.0,71.0,40.0,31.0,17.0,12.0,3.0,5.0,2.0,1.0,66.0,39.0,24.0,19.0,12.0,2.0,5.0,68.0,714.0,19.0,1715.0,medium_high,both,7606496,49.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7606495,13 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Jo-Wilfried Tsonga,David Goffin,2,SSRSS;SSSS;RRRSAR;RSSSRS;RSSRSS;SSRSS;RRSSRR;SSSRS.SSSS;SRSRRSSS;RSSRSRSS;RRSDR;SSSS;RRSSSRSS;SSSRA;RSRSSRRSSS;SRRSRSRR;ARRSRR.RSSAS;SRSRRSSDSRRSSRSS;ARRDSSSRRSSS;RRSSSS;RSRRASSDSA;RSSSS;RSSSS;RRSRSSRR;SRRSRSSRRR;RRSRSSSS;RSRSRSSRRR;RSSRSS,6-2 4-6 7-5,1,150,2015-05-13,2015,jo wilfried tsonga,david goffin,david goffin,jo wilfried tsonga,6-2 4-6 7-5,9348,2015-416,Rome Masters,Clay,56.0,M,20150510.0,30.0,105676.0,,,David Goffin,R,180.0,BEL,24.4,104542.0,13.0,,Jo-Wilfried Tsonga,R,188.0,FRA,30.0,6-2 4-6 7-5,3.0,R32,151.0,1.0,2.0,106.0,54.0,34.0,30.0,15.0,8.0,11.0,6.0,2.0,104.0,63.0,44.0,17.0,15.0,10.0,15.0,20.0,1705.0,14.0,2090.0,medium_high,both,7606495,6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7606494,13 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Feliciano Lopez,Viktor Troicki,2,SRASS;SSSA;RSSRSRRSSS;RSSSS;SRRSSS;SSARRRRSSS;RRSSRASS;ASSS;RSRRSR;SRRRSR;SSRSRDSS;RRSSSA;S/RS/SS/RA/SS.SSRRRSAS;RASRAS;RSRSRSSS;RRSSSA;RSARSRRSRSSS;ADSAS;RSASA;RSRSSRARSS;RRASSA;DRRR.ASSS;RRSSSRRR;ARARAS;SRSSRRARSS;SRRSSS;SSSS;SSRSS;SSRRSS;SSSS,6-7(2) 6-4 6-3,1,134,2015-05-13,2015,feliciano lopez,viktor troicki,viktor troicki,feliciano lopez,6-7(2) 6-4 6-3,9349,2015-416,Rome Masters,Clay,56.0,M,20150510.0,27.0,104678.0,,,Viktor Troicki,R,193.0,SRB,29.2,103852.0,11.0,,Feliciano Lopez,L,188.0,ESP,33.6,6-7(2) 6-4 6-3,3.0,R32,135.0,16.0,0.0,103.0,71.0,52.0,19.0,16.0,6.0,7.0,11.0,3.0,107.0,57.0,41.0,25.0,15.0,3.0,6.0,34.0,1147.0,13.0,2245.0,medium_high,both,7606494,21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7602036,13 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Roger Federer,Pablo Cuevas,1,SSRSS;RSSSS;SSSS;RSSSS;SRRSSS;RSSSA;SASRS;RSSRSRRSSRSS;ASRAS;SSRRSS;SSSRA;ASSS;R/RR/SS/SS/SS/R.RSRRASSRAS;RSRASS;RSSSS;ARSSS;RSRRR;RASSS;SSRSS;SSSA;SSSS;SSSS,7-6(3) 6-4,1,80,2015-05-13,2015,roger federer,pablo cuevas,roger federer,pablo cuevas,7-6(3) 6-4,9350,2015-416,Rome Masters,Clay,56.0,M,20150510.0,40.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.7,104655.0,,,Pablo Cuevas,R,180.0,URU,29.3,7-6(3) 6-4,3.0,R32,81.0,8.0,0.0,59.0,36.0,33.0,15.0,11.0,0.0,0.0,5.0,0.0,71.0,39.0,26.0,22.0,11.0,3.0,4.0,2.0,8645.0,24.0,1502.0,medium_high,both,7602036,22.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7610522,14 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,David Ferrer,Guillermo Garcia-Lopez,1,RRSSSS;SRRSRR;SSSS;RRSSRSRSARSS;RRSSSRSS;RRDR;SRASRS.SSRSS;RSSSS;RSRSRSRSSS;RSRRSARR;SSRRRSRR;SRSSRS;RSSRSRRR;RRASSS;SSRRSRRSRR,6-1 6-3,1,82,2015-05-14,2015,david ferrer,guillermo garcia lopez,david ferrer,guillermo garcia lopez,6-1 6-3,9351,2015-416,Rome Masters,Clay,56.0,M,20150510.0,44.0,103970.0,7.0,,David Ferrer,R,175.0,ESP,33.1,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,31.9,6-1 6-3,3.0,R16,86.0,3.0,0.0,49.0,32.0,25.0,7.0,8.0,2.0,3.0,1.0,2.0,63.0,32.0,19.0,10.0,8.0,6.0,11.0,8.0,4310.0,28.0,1290.0,medium_high,both,7610522,20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7610971,14 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,John Isner,Rafael Nadal,2,RRRSSSAS;DSSSS;SSSS;SSSA;RRARR;SSDSS;SSSS;RSSSS;SRSRSS;SSSDS.SRSSS;SRSSS;RSARSA;SSRRSS;SSSS;SSRSA;SDADRAAS;SSSRS;RRSSRR;RSRSSS,6-4 6-4,1,79,2015-05-14,2015,john isner,rafael nadal,rafael nadal,john isner,6-4 6-4,9352,2015-416,Rome Masters,Clay,56.0,M,20150510.0,46.0,104745.0,4.0,,Rafael Nadal,L,185.0,ESP,28.9,104545.0,16.0,,John Isner,R,208.0,USA,30.0,6-4 6-4,3.0,R16,80.0,3.0,3.0,51.0,39.0,35.0,5.0,10.0,0.0,0.0,7.0,2.0,56.0,39.0,32.0,5.0,10.0,4.0,6.0,7.0,4990.0,17.0,1855.0,medium_high,both,7610971,10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7610969,14 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Stan Wawrinka,Dominic Thiem,1,DSSSS;SRSSRS;SASS;RSSSRRRAARSS;RSRSSS;SSSS;SSRDRASA;SRSSRS;RSDSAA;SRRASRSS;ASSRS;SRSSS;S/RR/SR/SR/SR/R.SASRRRSS;ASSS;RSSSS;ASRSS;DRSRR;SSSS;SSRSS;SSRAS;SSARRS;SSSS,7-6(3) 6-4,1,97,2015-05-14,2015,stan wawrinka,dominic thiem,stan wawrinka,dominic thiem,7-6(3) 6-4,9353,2015-416,Rome Masters,Clay,56.0,M,20150510.0,45.0,104527.0,8.0,,Stan Wawrinka,R,183.0,SUI,30.1,106233.0,,,Dominic Thiem,R,185.0,AUT,21.6,7-6(3) 6-4,3.0,R16,98.0,9.0,3.0,61.0,32.0,30.0,18.0,11.0,1.0,1.0,5.0,1.0,75.0,40.0,27.0,20.0,11.0,1.0,2.0,9.0,3575.0,49.0,915.0,medium_high,both,7610969,40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7610972,14 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Tomas Berdych,Fabio Fognini,1,RRSSSRSS;RSSRRR;SRSDRARSRSSS;SSSS;SSAS;SSSS;RSRSRASS;ADRSRSSS;ASRSS.SSRRRSSRRR;SSSS;RSSAS;ARRRSSRR;ASSRS;RRRR;SASS;SSSRS;SSSRRS.ASSDRDSRRSRSSDSS;SSSA;SSSRS;SSSRS;SARSS;SSRRSS;RSSRSS;RSSSS;SRSAA;SRSSS;RSSRSRSRSS;SRSSA;R/RR/RA/RR/SS,6-3 3-6 7-6(2),1,154,2015-05-14,2015,tomas berdych,fabio fognini,tomas berdych,fabio fognini,6-3 3-6 7-6(2),9354,2015-416,Rome Masters,Clay,56.0,M,20150510.0,47.0,104607.0,6.0,,Tomas Berdych,R,196.0,CZE,29.6,104926.0,,,Fabio Fognini,R,178.0,ITA,27.9,6-3 3-6 7-6(2),3.0,R16,155.0,10.0,4.0,110.0,56.0,39.0,31.0,15.0,8.0,10.0,6.0,1.0,86.0,48.0,39.0,20.0,15.0,2.0,4.0,5.0,5140.0,31.0,1215.0,medium_high,both,7610972,26.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7611069,14 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Roger Federer,Kevin Anderson,1,SSRSS;RRARASRR;RSRSSS;SSSRS;SSRSS;SASS;ASRSS;AASRA;SSSS.ASRRRR;SSRSA;AASS;SRSSS;SSAA;SRSRSS;RSSRRSSRSRRR;RASSRRRD;SRSSRA;RRARR;DRARAR;SSSRS,6-3 7-5,1,75,2015-05-14,2015,roger federer,kevin anderson,roger federer,kevin anderson,6-3 7-5,9355,2015-416,Rome Masters,Clay,56.0,M,20150510.0,48.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,33.7,104731.0,15.0,,Kevin Anderson,R,203.0,RSA,28.9,6-3 7-5,3.0,R16,76.0,5.0,1.0,59.0,37.0,28.0,12.0,11.0,0.0,2.0,14.0,1.0,60.0,41.0,30.0,6.0,10.0,4.0,8.0,2.0,8645.0,16.0,1925.0,medium_high,both,7611069,14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7611122,14 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Kei Nishikori,Viktor Troicki,1,SSSDS;SSSRRS;SSSRS;RRASRSRSRSSRSS;SSSRS;SSAS;RSSSRRSRSS;ARRDR;SRSRRSRR;RRRR.SSSS;RRRSSSSRRR;SSRSA;SSSRS;SRRRSR;SRRRSSSS;SRSRSRSS;RRSRR;RSSRSRSRSDSRSS,6-4 6-3,1,88,2015-05-14,2015,kei nishikori,viktor troicki,kei nishikori,viktor troicki,6-4 6-3,9356,2015-416,Rome Masters,Clay,56.0,M,20150510.0,42.0,105453.0,5.0,,Kei Nishikori,R,178.0,JPN,25.3,104678.0,,,Viktor Troicki,R,193.0,SRB,29.2,6-4 6-3,3.0,R16,89.0,1.0,2.0,70.0,38.0,29.0,15.0,10.0,2.0,4.0,3.0,1.0,61.0,39.0,21.0,10.0,9.0,8.0,12.0,6.0,5040.0,34.0,1147.0,medium_high,both,7611122,28.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7610970,14 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Novak Djokovic,Thomaz Bellucci,1,RSSSS;RRSSSRSRAS;RSSSS;SSDSS;SSSS;SSRRSS;SSSS;RSSRRSSRDSRSAS;RSSSS;SSSS;RSRRR;RSSSS.SSRSRS;SRSSS;ASRSRS;RRSSRSSRRR;SSAS;SARSRRSS;SSRSS;SRRRSR.SSSS;SRSAS;RSSSS;SSSA;SSSS;RRRSSARD;RRSRR;RRRR;SRSSRS,5-7 6-2 6-3,1,119,2015-05-14,2015,novak djokovic,thomaz bellucci,novak djokovic,thomaz bellucci,5-7 6-2 6-3,9357,2015-416,Rome Masters,Clay,56.0,M,20150510.0,41.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,27.9,105064.0,,Q,Thomaz Bellucci,L,188.0,BRA,27.3,5-7 6-2 6-3,3.0,R16,120.0,2.0,0.0,73.0,51.0,42.0,12.0,15.0,0.0,2.0,6.0,3.0,94.0,60.0,39.0,17.0,14.0,8.0,12.0,1.0,13845.0,68.0,714.0,medium_high,both,7610970,67.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7592201,10 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Pablo Cuevas,Paolo Lorenzi,1,RRSSSS;RSSRRSSS;SSAS;SSRSRRRR;RSAAS;RSSSS;SASA;RSSRSRRSSRSS;SSSRS.RSRRR;SRSRSS;SSRRRARR;RSSSS;SSSS;SSSS;RSRSSRSRDSRSSRAS;SSSS,6-3 6-2,1,76,2015-05-10,2015,pablo cuevas,paolo lorenzi,pablo cuevas,paolo lorenzi,6-3 6-2,9358,2015-416,Rome Masters,Clay,56.0,M,20150510.0,24.0,104655.0,,,Pablo Cuevas,R,180.0,URU,29.3,103893.0,,WC,Paolo Lorenzi,R,183.0,ITA,33.4,6-3 6-2,3.0,R64,77.0,5.0,0.0,43.0,32.0,26.0,10.0,9.0,0.0,0.0,2.0,1.0,66.0,32.0,19.0,17.0,8.0,5.0,8.0,24.0,1502.0,94.0,543.0,medium_high,both,7592201,70.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7593788,10 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Florian Mayer,Kevin Anderson,2,RSARSRRSAS;RRSSAS;SRRSSRSS;ASRSS;SSAS;SRRSSRSS;SRSSRRSRSRSRSS;SSADRS;SSSS;ASSRS;SSSRRS;RSSRRSRSSA;S/AS/SR/SS/RS/S.SRRRSSSS;SSSRDRSS;SSSRA;SSSRS;RRSRD;RSRSRSSRRSSS;ASAA;SRRRSR;ARSRSRRR;SSAS.SRDRR;RSRSSS;RSSSRS;RRRR;SSSS;SSRSRS;RDRSSSSRRSSRSRAS;SSRRSS;ASAS;RSSAA;SASS;SSSS;S/RR/RR/RS/AS/SR,7-6(3) 4-6 7-6(4),1,169,2015-05-10,2015,florian mayer,kevin anderson,kevin anderson,florian mayer,7-6(3) 4-6 7-6(4),9359,2015-416,Rome Masters,Clay,56.0,M,20150510.0,22.0,104731.0,15.0,,Kevin Anderson,R,203.0,RSA,28.9,104252.0,,,Florian Mayer,R,190.0,GER,31.5,7-6(3) 4-6 7-6(4),3.0,R64,174.0,18.0,4.0,119.0,74.0,53.0,25.0,17.0,8.0,11.0,6.0,1.0,123.0,87.0,58.0,20.0,17.0,4.0,6.0,16.0,1925.0,567.0,53.0,medium_high,both,7593788,551.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7593787,10 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Matteo Donati,Santiago Giraldo,1,SSAS;SSSS;SRRSSRRR;SSSRA;DSRSSS;RSSSS;RSSRRSRR;SSSS.SAARS;SSRRRSSRSRRSRSSS;RRSSRSRSSRSA;RSRSRR;SSDSS;SRSRSRRSRR;SAARS.RRSRSR;SSSRRRRSSS;SRSRSRAS;RRRR;RSRSRR;RSSSS;SSRSRS;RRSSSS;RSRSSS;SSRRSS,2-6 6-1 6-4,1,117,2015-05-10,2015,matteo donati,santiago giraldo,matteo donati,santiago giraldo,2-6 6-1 6-4,9360,2015-416,Rome Masters,Clay,56.0,M,20150510.0,19.0,106390.0,,WC,Matteo Donati,R,185.0,ITA,20.1,105053.0,,,Santiago Giraldo,R,188.0,COL,27.4,2-6 6-1 6-4,3.0,R64,117.0,6.0,2.0,84.0,50.0,34.0,17.0,13.0,4.0,7.0,2.0,0.0,82.0,55.0,35.0,13.0,12.0,5.0,9.0,282.0,172.0,66.0,735.0,medium_high,both,7593787,216.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7593789,10 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Leonardo Mayer,Federico Gaio,1,SSSA;SSSRS;RRRSR;SSAS;SSSRS;SSRSDRSRRR;SSRSS;RSRSRD;DRASRASS.SSSRS;SSSS;RRSSSS;SSSS;SSDSS;SSRSA;SSRAS;SSSRRS;DRRR;SDSSA,6-3 6-4,1,75,2015-05-10,2015,leonardo mayer,federico gaio,leonardo mayer,federico gaio,6-3 6-4,9361,2015-416,Rome Masters,Clay,56.0,M,20150510.0,17.0,104919.0,,,Leonardo Mayer,R,188.0,ARG,27.9,105943.0,,WC,Federico Gaio,R,178.0,ITA,23.1,6-3 6-4,3.0,R64,72.0,6.0,2.0,51.0,33.0,26.0,12.0,10.0,2.0,3.0,2.0,4.0,50.0,32.0,23.0,7.0,9.0,0.0,3.0,25.0,1442.0,277.0,178.0,medium_high,both,7593789,252.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7593790,10 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Jeremy Chardy,Lukas Rosol,1,SSRSS;RRSDASSRSS;ASRAS;RSDSRSARRSSRSS;SSSS;RSSRAS;SSSA;RSSSRS;ARASRS;RRSRSSSRRSSS;SSRSS;SSRSRS;S/RR/SS/RR.SRSSS;ARSSA;DRRSR;SSSA;SSSS;SSRSS;SSDRRASRRSRSSRSDSS;RRASSS;RSSSS;SSRRRSAS,7-6(0) 6-4,1,96,2015-05-10,2015,jeremy chardy,lukas rosol,jeremy chardy,lukas rosol,7-6(0) 6-4,9362,2015-416,Rome Masters,Clay,56.0,M,20150510.0,7.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,28.2,104586.0,,,Lukas Rosol,R,193.0,CZE,29.7,7-6(0) 6-4,3.0,R64,97.0,10.0,0.0,60.0,40.0,31.0,17.0,11.0,1.0,1.0,4.0,5.0,95.0,51.0,33.0,23.0,11.0,11.0,12.0,38.0,1120.0,42.0,1070.0,medium_high,both,7593790,4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7593791,10 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Nicolas Almagro,Luca Vanni,1,RSASS;SRDRSSRSSRSA;SSSRS;SRSRSS;ASSRA;SRSSRRRSSRRSSS;SRSRSS;SSSA;RSRSSA;SRRSRR.RASSRA;RSSARS;SSSS;ADSRSS;SSSS;ARSRRR;RRRSSSSRSS;RSSSS;ASSS,6-4 6-3,1,78,2015-05-10,2015,nicolas almagro,luca vanni,nicolas almagro,luca vanni,6-4 6-3,9363,2015-416,Rome Masters,Clay,56.0,M,20150510.0,1.0,104597.0,,,Nicolas Almagro,R,183.0,ESP,29.7,104563.0,,WC,Luca Vanni,R,198.0,ITA,29.9,6-4 6-3,3.0,R64,78.0,7.0,0.0,55.0,33.0,29.0,13.0,10.0,3.0,3.0,5.0,2.0,65.0,34.0,27.0,12.0,9.0,5.0,7.0,174.0,290.0,100.0,529.0,medium_high,both,7593791,74.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7593795,10 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Ernests Gulbis,Jiri Vesely,2,SRASS;RSRRASSS;RASSA;SSRRRR;SSSDRRRSRD;SSSS;SRSAS;SSRRADSS;SSRSS;SSRRSDSDRSSS;RDSASS;SSRRSRRASRSS;R/SA/SS/DA/SD/SS.RSRDR;SSRRSA;SRRDSR;ARSRSS;SSSA;SDRSSS;SSSRA;SRASRS.RSSSS;SSSS;RSSSS;RRRSSR;RRSSSRSRSRSS;SRRSSA;SSRRSS;SDSSS;RSSADA,7-6(4) 2-6 6-3,1,147,2015-05-10,2015,ernests gulbis,jiri vesely,jiri vesely,ernests gulbis,7-6(4) 2-6 6-3,9364,2015-416,Rome Masters,Clay,56.0,M,20150510.0,6.0,106210.0,,,Jiri Vesely,L,198.0,CZE,21.8,105208.0,,,Ernests Gulbis,R,190.0,LAT,26.6,7-6(4) 2-6 6-3,3.0,R64,148.0,9.0,7.0,110.0,59.0,47.0,22.0,15.0,5.0,8.0,9.0,6.0,86.0,52.0,39.0,18.0,14.0,3.0,5.0,40.0,1100.0,22.0,1560.0,medium_high,both,7593795,18.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7592200,11 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Grigor Dimitrov,Jerzy Janowicz,1,SRASS;SSSA;DSSSS;SSSRRS;DRSSSS;RRRSSD;SSSS;SSSRRS;SSSDRS.SSRRRSSDSS;RSSSA;RSRSSRAS;SRSSS;RSSRSDSRSRRSSA;SSRSRA;SSAS;DSSSS;SARRRSSS;SSSS;SSSRRS;SASRA;S/SS/RS/RS/RR/RS,6-3 7-6(4),1,91,2015-05-11,2015,grigor dimitrov,jerzy janowicz,grigor dimitrov,jerzy janowicz,6-3 7-6(4),9365,2015-416,Rome Masters,Clay,56.0,M,20150510.0,21.0,105777.0,10.0,,Grigor Dimitrov,R,191.0,BUL,23.9,105668.0,,,Jerzy Janowicz,R,203.0,POL,24.4,6-3 7-6(4),3.0,R64,92.0,5.0,4.0,62.0,38.0,32.0,16.0,11.0,0.0,0.0,5.0,3.0,77.0,48.0,36.0,12.0,10.0,5.0,6.0,11.0,3075.0,46.0,940.0,medium_high,both,7592200,35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7592195,11 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,John Isner,Joao Sousa,1,SRRSAS;SSRRSA;SRSRSA;RSSSRS;RARSAS;SSSS;RSASS;ASSS;SRSRAS;SSSRRS;RASRAS;RRSSDD.RRSSRSSA;SSRSS;SSAS;RSRDR;DSASS;SSSS;RSSSA;SSSS;SSSS,7-5 6-3,1,71,2015-05-11,2015,john isner,joao sousa,john isner,joao sousa,7-5 6-3,9366,2015-416,Rome Masters,Clay,56.0,M,20150510.0,16.0,104545.0,16.0,,John Isner,R,208.0,USA,30.0,105311.0,,,Joao Sousa,R,185.0,POR,26.1,7-5 6-3,3.0,R64,71.0,13.0,1.0,61.0,45.0,35.0,10.0,11.0,1.0,1.0,2.0,3.0,50.0,23.0,17.0,18.0,10.0,0.0,2.0,17.0,1855.0,51.0,903.0,medium_high,both,7592195,34.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7592192,11 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Jack Sock,Gilles Simon,2,SRRSDSSRRR;SRSSS;SRARSS;RSASS;SSSRS;RRSRD;SSAS;RSSARS;SSRRRSSS;RRSASRDR.RRSSSRSS;RSRRR;ASRRRSSRRR;RSSSRRRSSA;ASSS;RRSSRR;ARRDSR;SSAS;SSARS;SSSS;ASSA;SRSSS;D/SS/DS/RS/RR.SRARRSSS;SSRRRSSS;AARDSA;RSSDSS;SSSS;SRRSAS;SSSRS;RRSSRR;SSSS,4-6 7-6(2) 6-3,1,135,2015-05-11,2015,jack sock,gilles simon,gilles simon,jack sock,4-6 7-6(2) 6-3,9367,2015-416,Rome Masters,Clay,56.0,M,20150510.0,15.0,104468.0,12.0,,Gilles Simon,R,183.0,FRA,30.3,106058.0,,,Jack Sock,R,191.0,USA,22.6,4-6 7-6(2) 6-3,3.0,R64,141.0,9.0,3.0,94.0,51.0,34.0,27.0,16.0,2.0,6.0,10.0,5.0,101.0,55.0,37.0,23.0,15.0,5.0,9.0,12.0,2255.0,33.0,1147.0,medium_high,both,7592192,21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7592202,11 May 15,InternazionaliBNLd'Italia-ATPRome,ATP,Main,Donald Young,Philipp Kohlschreiber,2,SRSSS;RSSSRS;SSRSS;RRSASS;SSSRRRRR;SRRSSS;DRRSSSDSRSSRSS;SSSRS;RSRSRSRSSDDSSRSS;ASSRRS.SRRRR;ASSS;SSAS;SSSS;SRSRRR;ASSS;SSRDRR,6-4 6-1,1,69,2015-05-11,2015,donald young,philipp kohlschreiber,philipp kohlschreiber,donald young,6-4 6-1,9368,2015-416,Rome Masters,Clay,56.0,M,20150510.0,23.0,104259.0,,,Philipp Kohlschreiber,R,178.0,GER,31.5,105385.0,,,Donald Young,L,183.0,USA,25.7,6-4 6-1,3.0,R64,69.0,5.0,0.0,41.0,24.0,22.0,10.0,8.0,0.0,0.0,1.0,5.0,69.0,36.0,23.0,14.0,9.0,8.0,12.0,23.0,1535.0,48.0,920.0,medium_high,both,7592202,25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
